group,subject,SubjectID,Time_coverage_1,Time_coverage_2,Time_coverage_3,Time_coverage_4,Time_coverage_5,Time_coverage_6,Time_coverage_7,Time_coverage_8,Time_coverage_9,Duration_1,Duration_2,Duration_3,Duration_4,Duration_5,Duration_6,Duration_7,Duration_8,Duration_9,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4,Occurrence_5,Occurrence_6,Occurrence_7,Occurrence_8,Occurrence_9
2,49,12001554,13.8850319355735,13.4684809775062,7.72007775617884,8.16439877811719,14.3571230213829,12.1632879755623,11.8578172729797,12.1632879755623,6.22049430713691,0.0440140845070422,0.0401490066225165,0.0344059405940594,0.0380829015544041,0.0482276119402985,0.0404059040590406,0.0398320895522388,0.0438,0.0329411764705882,284,302,202,193,268,271,268,250,170
2,50,12001576,11.524576506526,16.9952790891419,8.33101916134407,9.99722299361289,13.6351013607331,10.1083032490975,12.4132185504027,7.38683698972508,9.60844209941683,0.0413346613545816,0.047076923076923,0.0376884422110553,0.0414746543778802,0.0429195804195804,0.0399122807017544,0.0412361623616236,0.0391176470588235,0.0396788990825688,251,325,199,217,286,228,271,170,218
2,51,12001598,13.1352402110525,14.4126631491252,7.22021660649819,8.58094973618439,14.5792835323521,10.969175229103,12.5242988058873,8.16439877811719,10.4137739516801,0.0396812080536912,0.0421266233766233,0.0361111111111111,0.0424450549450549,0.0455729166666666,0.0427489177489177,0.042070895522388,0.0397297297297297,0.0416666666666666,298,308,180,182,288,231,268,185,225
2,52,12001644,16.0510969175229,13.4962510413774,6.72035545681755,8.9975006942516,13.6906414884754,11.2191058039433,14.8569841710636,7.72007775617884,7.24798667036934,0.0431343283582089,0.043705035971223,0.0345714285714286,0.038388625592417,0.0453125,0.0415637860082304,0.0424603174603174,0.0397142857142857,0.0360497237569061,335,278,175,211,272,243,315,175,181
2,53,12001655,12.2743682310469,19.0780338794779,5.49847264648709,7.85892807553457,16.8008886420439,10.1638433768398,11.524576506526,8.24770896973063,8.55317967231325,0.0370805369127516,0.0394827586206896,0.0336734693877551,0.0338516746411483,0.0471183800623052,0.0342696629213483,0.0391509433962264,0.0342165898617511,0.034070796460177,298,435,147,209,321,267,265,217,226
2,54,12001666,12.9130797000833,14.2460427658984,7.49791724520966,9.30297139683421,13.5795612329908,11.4412663149125,9.52513190780339,9.91391280199944,11.5801166342683,0.046875,0.0428929765886287,0.0375,0.0395047169811321,0.0481299212598425,0.0413654618473895,0.0404481132075471,0.0378177966101695,0.0423780487804878,248,299,180,212,254,249,212,236,246
2,55,12001677,11.6078866981394,13.1352402110525,11.2191058039433,10.1638433768398,13.607331296862,10.6637045265204,12.6353790613718,7.38683698972508,9.58067203554568,0.0462389380530973,0.036953125,0.0422594142259414,0.0429577464788732,0.0469348659003831,0.0373540856031128,0.0404804270462633,0.0365384615384615,0.039027149321267,226,320,239,213,261,257,281,182,221
2,56,12001699,12.9130797000833,13.0797000833102,10.8580949736184,9.08081088586504,14.0238822549292,10.8580949736184,10.1083032490975,6.91474590391558,12.1632879755623,0.0474489795918367,0.0358993902439024,0.0394153225806451,0.0380232558139535,0.0436851211072664,0.0383333333333333,0.0399122807017544,0.0353693181818182,0.0381533101045296,245,328,248,215,289,255,228,176,287
2,57,12001701,12.6076089975007,18.3837822826993,6.10941405165232,6.85920577617328,19.8000555401277,8.49763954457095,11.0524854207165,7.72007775617884,8.96973063038045,0.0478902953586498,0.048391812865497,0.0359477124183007,0.0369760479041916,0.0614655172413793,0.0386363636363636,0.043073593073593,0.0406432748538012,0.0391990291262136,237,342,153,167,290,198,231,171,206
2,58,12001734,11.524576506526,14.8847542349347,7.38683698972508,9.52513190780339,13.2185504026659,12.7186892529853,14.2460427658984,7.19244654262705,9.30297139683421,0.0451086956521739,0.0443708609271523,0.0398203592814371,0.041626213592233,0.0431159420289855,0.0428838951310861,0.0473247232472324,0.0394817073170732,0.0378959276018099,230,302,167,206,276,267,271,164,221
